colorterm	term	force_color	tty_compatible	no_color	isatty	forced	is_terminal	is_dumb	color_system	no_color_flag
' truecolor '	'screen-256color'	''	''	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	''	-	False	False	False	False	None	False
' truecolor '	'screen-256color'	''	''	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	''	''	True	False	False	False	None	False
' truecolor '	'screen-256color'	''	''	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	''	''	False	False	False	False	None	False
' truecolor '	'screen-256color'	''	''	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	''	'1'	True	False	False	False	None	True
' truecolor '	'screen-256color'	''	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	''	''	'1'	False	False	False	False	None	True
' truecolor '	'screen-256color'	''	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	''	'0'	-	True	False	False	False	None	False
' truecolor '	'screen-256color'	''	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'0'	-	False	False	False	False	None	False
' truecolor '	'screen-256color'	''	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'0'	''	True	False	False	False	None	False
' truecolor '	'screen-256color'	''	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'0'	''	False	False	False	False	None	False
' truecolor '	'screen-256color'	''	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'0'	'1'	True	False	False	False	None	True
' truecolor '	'screen-256color'	''	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	''	'0'	'1'	False	False	False	False	None	True
' truecolor '	'screen-256color'	''	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	''	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	''	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	''	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'screen-256color'	''	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	-	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	-	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	-	-	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	-	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	-	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	-	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	-	''	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	-	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	-	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	-	'1'	False	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	''	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	''	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	''	-	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	''	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	''	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	''	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	''	''	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	''	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	''	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	''	'1'	False	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	'0'	-	True	False	False	False	None	False
' truecolor '	'screen-256color'	'1'	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'0'	-	False	False	False	False	None	False
' truecolor '	'screen-256color'	'1'	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'0'	''	True	False	False	False	None	False
' truecolor '	'screen-256color'	'1'	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'0'	''	False	False	False	False	None	False
' truecolor '	'screen-256color'	'1'	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'0'	'1'	True	False	False	False	None	True
' truecolor '	'screen-256color'	'1'	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	'0'	'1'	False	False	False	False	None	True
' truecolor '	'screen-256color'	'1'	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'1'	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'1'	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	-	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	-	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	-	-	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	-	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	-	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	-	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	-	''	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	-	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	-	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	-	'1'	False	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	''	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	''	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	''	-	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	''	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	''	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	''	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	''	''	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	''	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	''	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	''	'1'	False	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	'0'	-	True	False	False	False	None	False
' truecolor '	'screen-256color'	'0'	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'0'	-	False	False	False	False	None	False
' truecolor '	'screen-256color'	'0'	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'0'	''	True	False	False	False	None	False
' truecolor '	'screen-256color'	'0'	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'0'	''	False	False	False	False	None	False
' truecolor '	'screen-256color'	'0'	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'0'	'1'	True	False	False	False	None	True
' truecolor '	'screen-256color'	'0'	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	'0'	'1'	False	False	False	False	None	True
' truecolor '	'screen-256color'	'0'	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	'0'	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'screen-256color'	'0'	'1'	'1'	False	True	True	False	truecolor	True
'yes'	-	-	-	-	True	False	True	False	standard	False
'yes'	-	-	-	-	True	True	True	False	standard	False
'yes'	-	-	-	-	False	False	False	False	None	False
'yes'	-	-	-	-	False	True	True	False	standard	False
'yes'	-	-	-	''	True	False	True	False	standard	False
'yes'	-	-	-	''	True	True	True	False	standard	False
'yes'	-	-	-	''	False	False	False	False	None	False
'yes'	-	-	-	''	False	True	True	False	standard	False
'yes'	-	-	-	'1'	True	False	True	False	standard	True
'yes'	-	-	-	'1'	True	True	True	False	standard	True
'yes'	-	-	-	'1'	False	False	False	False	None	True
'yes'	-	-	-	'1'	False	True	True	False	standard	True
'yes'	-	-	''	-	True	False	True	False	standard	False
'yes'	-	-	''	-	True	True	True	False	standard	False
'yes'	-	-	''	-	False	False	False	False	None	False
'yes'	-	-	''	-	False	True	True	False	standard	False
'yes'	-	-	''	''	True	False	True	False	standard	False
'yes'	-	-	''	''	True	True	True	False	standard	False
'yes'	-	-	''	''	False	False	False	False	None	False
'yes'	-	-	''	''	False	True	True	False	standard	False
'yes'	-	-	''	'1'	True	False	True	False	standard	True
'yes'	-	-	''	'1'	True	True	True	False	standard	True
'yes'	-	-	''	'1'	False	False	False	False	None	True
'yes'	-	-	''	'1'	False	True	True	False	standard	True
'yes'	-	-	'0'	-	True	False	False	False	None	False
'yes'	-	-	'0'	-	True	True	True	False	standard	False
'yes'	-	-	'0'	-	False	False	False	False	None	False
'yes'	-	-	'0'	-	False	True	True	False	standard	False
'yes'	-	-	'0'	''	True	False	False	False	None	False
'yes'	-	-	'0'	''	True	True	True	False	standard	False
'yes'	-	-	'0'	''	False	False	False	False	None	False
'yes'	-	-	'0'	''	False	True	True	False	standard	False
'yes'	-	-	'0'	'1'	True	False	False	False	None	True
'yes'	-	-	'0'	'1'	True	True	True	False	standard	True
'yes'	-	-	'0'	'1'	False	False	False	False	None	True
'yes'	-	-	'0'	'1'	False	True	True	False	standard	True
'yes'	-	-	'1'	-	True	False	True	False	standard	False
'yes'	-	-	'1'	-	True	True	True	False	standard	False
'yes'	-	-	'1'	-	False	False	True	False	standard	False
'yes'	-	-	'1'	-	False	True	True	False	standard	False
'yes'	-	-	'1'	''	True	False	True	False	standard	False
'yes'	-	-	'1'	''	True	True	True	False	standard	False
'yes'	-	-	'1'	''	False	False	True	False	standard	False
'yes'	-	-	'1'	''	False	True	True	False	standard	False
'yes'	-	-	'1'	'1'	True	False	True	False	standard	True
'yes'	-	-	'1'	'1'	True	True	True	False	standard	True
'yes'	-	-	'1'	'1'	False	False	True	False	standard	True
'yes'	-	-	'1'	'1'	False	True	True	False	standard	True
'yes'	-	''	-	-	True	False	False	False	None	False
'yes'	-	''	-	-	True	True	True	False	standard	False
'yes'	-	''	-	-	False	False	False	False	None	False
'yes'	-	''	-	-	False	True	True	False	standard	False
'yes'	-	''	-	''	True	False	False	False	None	False
'yes'	-	''	-	''	True	True	True	False	standard	False
'yes'	-	''	-	''	False	False	False	False	None	False
'yes'	-	''	-	''	False	True	True	False	standard	False
'yes'	-	''	-	'1'	True	False	False	False	None	True
'yes'	-	''	-	'1'	True	True	True	False	standard	True
'yes'	-	''	-	'1'	False	False	False	False	None	True
'yes'	-	''	-	'1'	False	True	True	False	standard	True
'yes'	-	''	''	-	True	False	False	False	None	False
'yes'	-	''	''	-	True	True	True	False	standard	False
'yes'	-	''	''	-	False	False	False	False	None	False
'yes'	-	''	''	-	False	True	True	False	standard	False
'yes'	-	''	''	''	True	False	False	False	None	False
'yes'	-	''	''	''	True	True	True	False	standard	False
'yes'	-	''	''	''	False	False	False	False	None	False
'yes'	-	''	''	''	False	True	True	False	standard	False
'yes'	-	''	''	'1'	True	False	False	False	None	True
'yes'	-	''	''	'1'	True	True	True	False	standard	True
'yes'	-	''	''	'1'	False	False	False	False	None	True
'yes'	-	''	''	'1'	False	True	True	False	standard	True
'yes'	-	''	'0'	-	True	False	False	False	None	False
'yes'	-	''	'0'	-	True	True	True	False	standard	False
'yes'	-	''	'0'	-	False	False	False	False	None	False
'yes'	-	''	'0'	-	False	True	True	False	standard	False
'yes'	-	''	'0'	''	True	False	False	False	None	False
'yes'	-	''	'0'	''	True	True	True	False	standard	False
'yes'	-	''	'0'	''	False	False	False	False	None	False
'yes'	-	''	'0'	''	False	True	True	False	standard	False
'yes'	-	''	'0'	'1'	True	False	False	False	None	True
'yes'	-	''	'0'	'1'	True	True	True	False	standard	True
'yes'	-	''	'0'	'1'	False	False	False	False	None	True
'yes'	-	''	'0'	'1'	False	True	True	False	standard	True
'yes'	-	''	'1'	-	True	False	True	False	standard	False
'yes'	-	''	'1'	-	True	True	True	False	standard	False
'yes'	-	''	'1'	-	False	False	True	False	standard	False
'yes'	-	''	'1'	-	False	True	True	False	standard	False
'yes'	-	''	'1'	''	True	False	True	False	standard	False
'yes'	-	''	'1'	''	True	True	True	False	standard	False
'yes'	-	''	'1'	''	False	False	True	False	standard	False
'yes'	-	''	'1'	''	False	True	True	False	standard	False
'yes'	-	''	'1'	'1'	True	False	True	False	standard	True
'yes'	-	''	'1'	'1'	True	True	True	False	standard	True
'yes'	-	''	'1'	'1'	False	False	True	False	standard	True
'yes'	-	''	'1'	'1'	False	True	True	False	standard	True
'yes'	-	'1'	-	-	True	False	True	False	standard	False
'yes'	-	'1'	-	-	True	True	True	False	standard	False
'yes'	-	'1'	-	-	False	False	True	False	standard	False
'yes'	-	'1'	-	-	False	True	True	False	standard	False
'yes'	-	'1'	-	''	True	False	True	False	standard	False
'yes'	-	'1'	-	''	True	True	True	False	standard	False
'yes'	-	'1'	-	''	False	False	True	False	standard	False
'yes'	-	'1'	-	''	False	True	True	False	standard	False
'yes'	-	'1'	-	'1'	True	False	True	False	standard	True
'yes'	-	'1'	-	'1'	True	True	True	False	standard	True
'yes'	-	'1'	-	'1'	False	False	True	False	standard	True
'yes'	-	'1'	-	'1'	False	True	True	False	standard	True
'yes'	-	'1'	''	-	True	False	True	False	standard	False
'yes'	-	'1'	''	-	True	True	True	False	standard	False
'yes'	-	'1'	''	-	False	False	True	False	standard	False
'yes'	-	'1'	''	-	False	True	True	False	standard	False
'yes'	-	'1'	''	''	True	False	True	False	standard	False
'yes'	-	'1'	''	''	True	True	True	False	standard	False
'yes'	-	'1'	''	''	False	False	True	False	standard	False
'yes'	-	'1'	''	''	False	True	True	False	standard	False
'yes'	-	'1'	''	'1'	True	False	True	False	standard	True
'yes'	-	'1'	''	'1'	True	True	True	False	standard	True
'yes'	-	'1'	''	'1'	False	False	True	False	standard	True
'yes'	-	'1'	''	'1'	False	True	True	False	standard	True
'yes'	-	'1'	'0'	-	True	False	False	False	None	False
'yes'	-	'1'	'0'	-	True	True	True	False	standard	False
'yes'	-	'1'	'0'	-	False	False	False	False	None	False
'yes'	-	'1'	'0'	-	False	True	True	False	standard	False
'yes'	-	'1'	'0'	''	True	False	False	False	None	False
'yes'	-	'1'	'0'	''	True	True	True	False	standard	False
'yes'	-	'1'	'0'	''	False	False	False	False	None	False
'yes'	-	'1'	'0'	''	False	True	True	False	standard	False
'yes'	-	'1'	'0'	'1'	True	False	False	False	None	True
'yes'	-	'1'	'0'	'1'	True	True	True	False	standard	True
'yes'	-	'1'	'0'	'1'	False	False	False	False	None	True
'yes'	-	'1'	'0'	'1'	False	True	True	False	standard	True
'yes'	-	'1'	'1'	-	True	False	True	False	standard	False
'yes'	-	'1'	'1'	-	True	True	True	False	standard	False
'yes'	-	'1'	'1'	-	False	False	True	False	standard	False
'yes'	-	'1'	'1'	-	False	True	True	False	standard	False
'yes'	-	'1'	'1'	''	True	False	True	False	standard	False
'yes'	-	'1'	'1'	''	True	True	True	False	standard	False
'yes'	-	'1'	'1'	''	False	False	True	False	standard	False
'yes'	-	'1'	'1'	''	False	True	True	False	standard	False
'yes'	-	'1'	'1'	'1'	True	False	True	False	standard	True
'yes'	-	'1'	'1'	'1'	True	True	True	False	standard	True
'yes'	-	'1'	'1'	'1'	False	False	True	False	standard	True
